Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,EMA_7,EMA_21,Ticker,Company,Headlines
2021-01-04,34.21503829956055,41.5,42.25,41.0,41.45000076293945,27764700,,34.21503829956055,34.21503829956055,XOM,Exxon Mobil Corporation,"Jet Kerosene Market Swot Analysis by Key Players : Shell , Air BP , Chevron | Egypt signs 1 - bln - USD deals for oil , gas exploration | Hellenic Shipping News Worldwide | How The Oil And Gas Sector Fared In 2020"
2021-01-05,35.863956451416016,43.5,44.79999923706055,41.83000183105469,41.84000015258789,44035100,0.04819278989018838,34.627267837524414,34.36493994972923,XOM,Exxon Mobil Corporation,"Ethylene Oxide Market Size Estimation , Price Trends , Sales , Industry Latest News , and Consumption by Forecast to 2023 | Ethylene Oxide Market Size Estimation , Price Trends , Sales , Industry Latest News , and Consumption by Forecast to 2023 | Ethylene Oxide Market Size Estimation , Price Trends , Sales , Industry Latest News , and Consumption by Forecast to 2023 | Heat Transfer Fluids Market - Global Industry Analysis , Size , Share , Trends , Growth and Forecast 2021 | Heat Transfer Fluids Market - Global Industry Analysis , Size , Share , Trends , Growth and Forecast 2021"
2021-01-06,36.77910614013672,44.61000061035156,45.099998474121094,43.70000076293945,44.40999984741211,36484800,0.02551725406984673,35.16522741317749,34.584409603402634,XOM,Exxon Mobil Corporation,"Linear Low Density Polyethylene ( LLDP ) Market Report - Comprehensive Analysis on Global Market by Company , by Dynamics , by Region , by Type , and by Application ( 2020 - 2027 )  | Linear Low Density Polyethylene ( LLDP ) Market Report - Comprehensive Analysis on Global Market by Company , by Dynamics , by Region , by Type , and by Application ( 2020 - 2027 )  | Linear Low Density Polyethylene ( LLDP ) Market Report - Comprehensive Analysis on Global Market by Company , by Dynamics , by Region , by Type , and by Application ( 2020 - 2027 )  | Covid - 19 Analysis on Mining Chemicals Market | Extensive use of mining chemicals in cement manufacturing to drive the global demand | High - Density Polyethylene Market : Covid - 19 Outbreak | Global Industry Size , Share , Growth Factor , Development Opportunities and Regional Demand by 2023"
2021-01-07,37.06767654418945,44.959999084472656,45.56999969482422,44.529998779296875,45.0,29528100,0.007846041797568759,35.64083969593048,34.81016114347416,XOM,Exxon Mobil Corporation,Exxon Mobil : A Dividend Champion With High Potential Returns | Exxon Mobil : A Dividend Champion With High Potential Returns | Exxon Mobil : A Dividend Champion With High Potential Returns | Exxon Mobil : A Dividend Champion With High Potential Returns | Exxon Mobil : A Dividend Champion With High Potential Returns
2021-01-08,37.47990036010742,45.459999084472656,45.81999969482422,44.95000076293945,45.20000076293945,28628200,0.011120843126667168,36.100604861974716,35.052864708622636,XOM,Exxon Mobil Corporation,Exxon Mobil : A Dividend Champion With High Potential Returns | Exxon Mobil : A Dividend Champion With High Potential Returns | Exxon Mobil : A Dividend Champion With High Potential Returns | Exxon Mobil : A Dividend Champion With High Potential Returns | Exxon Mobil : A Dividend Champion With High Potential Returns
2021-01-11,38.617652893066406,46.84000015258789,47.13999938964844,44.75,45.040000915527344,38246200,0.030356338251367854,36.72986686974764,35.376936361753884,XOM,Exxon Mobil Corporation,"Exxon Mobil Corporation ( NYSE : XOM ), Chevron Corporation ( NYSE : CVX ) - Morgan Stanley Upgrades Exxon Mobil For Improving FCF Outlook , Dividend Sustainability | PXD : Pioneer Natural Resources : An Oil and Gas Stock Worth Buying"
2021-01-12,39.475093841552734,47.880001068115234,48.16999816894531,46.90999984741211,47.459999084472656,36915100,0.022203341846295244,37.41617361269891,35.74949613264469,XOM,Exxon Mobil Corporation,"White Oil Market 2021 Industry Status and Global Outlook â Bharat Petroleum Corporation Ltd . ( BPCL ), British Petroleum | Ethylene Market Size to Reach USD 245 , 005 Million by 2027 ; Surging Consumption of LDPE and HDPE to Augment Growth , states Fortune Business Insightsâ¢ - Press Release"
2021-01-13,39.920291900634766,48.41999816894531,48.709999084472656,47.689998626708984,48.529998779296875,29000300,0.01127794808719118,38.042203184682876,36.12865938428015,XOM,Exxon Mobil Corporation,"Future Market Insights Revises Industrial Lubricants Market Forecast , as COVID - 19 Pandemic Continues to Expand Quickly | Exxon Mobil On Track for Longest Winning Streak Since September 2019 Data Talk | Exxon Mobil Corporation ( NYSE : XOM ) - 4 Reasons Why JPMorgan Upgraded ExxonMobil"
2021-01-14,41.47853088378906,50.310001373291016,51.08000183105469,48.5,48.5,35474800,0.03903375724388236,38.90128510945942,36.61501133878096,XOM,Exxon Mobil Corporation,"Aromatics Manufacturing Market Analysis , Trends , Growth , Size , Share and Forecast 2020 to 2026 | Mining Chemicals Market | Global Size , Share , Trends , Covid - 19 Analysis , Growth Factors , Key Players Analysis , Opportunity Assessment and Regional Forecast to 2023 | Mining Chemicals Market | Global Size , Share , Trends , Covid - 19 Analysis , Growth Factors , Key Players Analysis , Opportunity Assessment and Regional Forecast to 2023 | Mining Chemicals Market | Global Size , Share , Trends , Covid - 19 Analysis , Growth Factors , Key Players Analysis , Opportunity Assessment and Regional Forecast to 2023 | Global Offshore Lubricants Analysis , Environmental Protection Agency , drilling and production sectors , Size , Share , Growth , Trends and Forecast 2016 - 2023"
2021-01-15,39.483333587646484,47.88999938964844,49.08000183105469,47.290000915527344,48.90999984741211,42411300,-0.048101927759508833,39.04679722900619,36.87576790685964,XOM,Exxon Mobil Corporation,"Oil Sands Market SWOT Analysis by Key Players - Husky Energy , Gulfport Energy , ExxonMobil | Oil Sands Market SWOT Analysis by Key Players - Husky Energy , Gulfport Energy , ExxonMobil | Oil Sands Market SWOT Analysis by Key Players - Husky Energy , Gulfport Energy , ExxonMobil | Polyethylene market | Covid - 19 Analysis , Share , Global Size , Business Growth , Trend , Top Key Players , Demand and Comprehensive Research Study by 2023 | Polyethylene market | Covid - 19 Analysis , Share , Global Size , Business Growth , Trend , Top Key Players , Demand and Comprehensive Research Study by 2023"
2021-01-19,40.26656723022461,48.84000015258789,49.439998626708984,48.349998474121094,48.45000076293945,24932600,0.01983706975601418,39.35173972931079,37.18402239080191,XOM,Exxon Mobil Corporation,"Exxon Mobil Corporation [ XOM ] stock Upgrade by Barclays analyst , price target now $56"
2021-01-20,40.835445404052734,49.529998779296875,49.7400016784668,48.9900016784668,49.11000061035156,22342400,0.014127804105464437,39.72266614799628,37.51596993746107,XOM,Exxon Mobil Corporation,"Butane Market Study Report Based on Size , Shares , Opportunities , Industry Trends and Forecast to 2027 | Butane Market Study Report Based on Size , Shares , Opportunities , Industry Trends and Forecast to 2027 | Butane Market Study Report Based on Size , Shares , Opportunities , Industry Trends and Forecast to 2027 | INVESTIGATION ALERT : The Schall Law Firm Announces It Is Investigating Claims Against Exxon Mobil Corporation and Encourages Investors with Losses of $100 , 000 to Contact the Firm | INVESTIGATION ALERT : The Schall Law Firm Announces It Is Investigating Claims Against Exxon Mobil Corporation and Encourages Investors with Losses of $100 , 000 to Contact the Firm"
2021-01-21,39.664703369140625,48.11000061035156,49.38999938964844,47.68000030517578,49.33000183105469,29044500,-0.02866975058868637,39.708175453282365,37.71130934034103,XOM,Exxon Mobil Corporation,"Ethylene Oxide Market Size , Share , Trends , Scope , Sales & Revenue , Price , Applications , Competitive Landscape and Better Investment Opportunities Analysis by MRFR | Ethylene Oxide Market Size , Share , Trends , Scope , Sales & Revenue , Price , Applications , Competitive Landscape and Better Investment Opportunities Analysis by MRFR | Ethylene Oxide Market Size , Share , Trends , Scope , Sales & Revenue , Price , Applications , Competitive Landscape and Better Investment Opportunities Analysis by MRFR | INVESTIGATION ALERT : The Schall Law Firm Announces It Is Investigating Claims Against Exxon Mobil Corporation and Encourages Investors with Losses of $100 , 000 to Contact the Firm | INVESTIGATION REMINDER : The Schall Law Firm Announces It Is Investigating Claims Against Exxon Mobil Corporation and Encourages Investors with Losses of $100 , 000 to Contact the Firm"
2021-01-22,39.10408020019531,47.43000030517578,47.63999938964844,46.63999938964844,47.0099983215332,23264800,-0.014134056763966174,39.5571516400106,37.83792487305506,XOM,Exxon Mobil Corporation,"Outlook on the Butane Global Market to 2021 - 2026 Impact Analysis of COVID - 19 | Ethylene Vinyl Acetate Market Will Reflect Significant Growth Prospects of USD 13 . 29 Billion during 2020 - 2027 | Exxon Mobil Corporation , BASF SE , E . I . Du Pont De Nemours & Co ., etc .  | Ethylene Vinyl Acetate Market Will Reflect Significant Growth Prospects of USD 13 . 29 Billion during 2020 - 2027 | Exxon Mobil Corporation , BASF SE , E . I . Du Pont De Nemours & Co ., etc .  | Ethylene Vinyl Acetate Market Will Reflect Significant Growth Prospects of USD 13 . 29 Billion during 2020 - 2027 | Exxon Mobil Corporation , BASF SE , E . I . Du Pont De Nemours & Co ., etc . "
2021-01-25,38.66712188720703,46.900001525878906,47.04999923706055,46.15999984741211,46.900001525878906,26395800,-0.011174238359558664,39.33464420180971,37.91330641979614,XOM,Exxon Mobil Corporation,Traction petroleum wax be more pronounced in wax market through 2024 | ExxonMobil to Release Fourth Quarter 2020 Financial Results | ExxonMobil to Release Fourth Quarter 2020 Financial Results
2021-01-26,37.81792068481445,45.869998931884766,47.86000061035156,45.849998474121094,47.2599983215332,23976800,-0.02196184150632463,38.955463322560895,37.90463498934326,XOM,Exxon Mobil Corporation,"Metallocene Polyethylene Industry - Size , Opportunities , Sales Revenue , Emerging Technologies , Industry Growth and Regional Study by Forecast to 2023 | Metallocene Polyethylene Industry - Size , Opportunities , Sales Revenue , Emerging Technologies , Industry Growth and Regional Study by Forecast to 2023 | Metallocene Polyethylene Industry - Size , Opportunities , Sales Revenue , Emerging Technologies , Industry Growth and Regional Study by Forecast to 2023 | Oil Refinery Market 2021 Key players , Global Trend , Industry Size , Share , Price and Opportunities Forecast to 2026 | Oil Refinery Market 2021 Key players , Global Trend , Industry Size , Share , Price and Opportunities Forecast to 2026"
2021-01-27,37.38920211791992,45.349998474121094,46.65999984741211,44.529998779296875,45.0,32410300,-0.011336386536626275,38.563898021400654,37.8577774555775,XOM,Exxon Mobil Corporation,"XOM : 4 Promising Stocks That Pay More Than a 5 % Dividend Yield | Oil Refinery Market 2021 Industry Size , Share , Price , Trend and Forecast to 2026 | Oil Refinery Market 2021 Industry Size , Share , Price , Trend and Forecast to 2026 | Oil Refinery Market 2021 Industry Size , Share , Price , Trend and Forecast to 2026 | Exxon Mobil Corporation Declares First Quarter Dividend"
2021-01-28,37.97457504272461,46.060001373291016,46.59000015258789,45.689998626708984,45.939998626708984,24967200,0.015656202637288397,38.41656727673164,37.86839541804542,XOM,Exxon Mobil Corporation,Exxon Mobil Corporation Declares First Quarter Dividend
2021-01-29,36.96873474121094,44.84000015258789,46.040000915527344,44.5099983215332,45.54999923706055,38961100,-0.02648720361931678,38.05460914285146,37.78660808378773,XOM,Exxon Mobil Corporation,Exxon Earnings Report Is Just the Tip of the Iceberg
2021-02-01,37.034690856933594,44.91999816894531,45.58000183105469,44.290000915527344,45.58000183105469,24412400,0.0017841053036942167,37.799629571371995,37.71825197225554,XOM,Exxon Mobil Corporation,"Exxon Mobil , Chevron CEOs discussed merger : report | Chevron , Exxon Mobil executives discussed merger : WSJ"
